,Time-s,MFM-sig,MFM-flow
31.01.2023 ; 06:32:13,445432,22,0.0348941
31.01.2023 ; 06:32:14,445434,18,0.02785625
31.01.2023 ; 06:32:14,445436,20,0.03129797
31.01.2023 ; 06:32:14,445438,20,0.03129797
31.01.2023 ; 06:32:14,445440,20,0.03129797
31.01.2023 ; 06:32:14,445442,20,0.03129797
31.01.2023 ; 06:32:15,445444,23,0.03662533
31.01.2023 ; 06:32:15,445446,22,0.03467164
31.01.2023 ; 06:32:16,445448,24,0.03747183
31.01.2023 ; 06:32:16,445450,21,0.0322876
31.01.2023 ; 06:32:16,445452,21,0.0322876
31.01.2023 ; 06:32:16,445454,21,0.0322876
31.01.2023 ; 06:32:16,445456,21,0.0322876
31.01.2023 ; 06:32:17,445458,20,0.03082751
31.01.2023 ; 06:32:17,445460,20,0.03110735
31.01.2023 ; 06:32:18,445462,21,0.03316467
31.01.2023 ; 06:32:18,445464,22,0.03383381
31.01.2023 ; 06:32:18,445466,22,0.03383381
31.01.2023 ; 06:32:18,445468,22,0.03383381
31.01.2023 ; 06:32:18,445470,22,0.03383381
31.01.2023 ; 06:32:19,445472,18,0.02832609
31.01.2023 ; 06:32:19,445474,21,0.03203494
31.01.2023 ; 06:32:20,445476,25,0.03904356
31.01.2023 ; 06:32:20,445478,16,0.03904356
31.01.2023 ; 06:32:20,445480,16,0.03904356
31.01.2023 ; 06:32:20,445482,16,0.03904356
31.01.2023 ; 06:32:20,445484,16,0.03904356
31.01.2023 ; 06:32:21,445486,24,0.03714052
31.01.2023 ; 06:32:21,445488,20,0.03136239
31.01.2023 ; 06:32:22,445490,17,0.02726321
31.01.2023 ; 06:32:22,445492,20,0.02726321
31.01.2023 ; 06:32:22,445494,20,0.02726321
31.01.2023 ; 06:32:22,445496,20,0.02726321
31.01.2023 ; 06:32:22,445498,20,0.02726321
31.01.2023 ; 06:32:23,445500,22,0.03419155
31.01.2023 ; 06:32:23,445502,21,0.03333368
31.01.2023 ; 06:32:24,445504,20,0.03134421
31.01.2023 ; 06:32:24,445506,22,0.03489361
31.01.2023 ; 06:32:24,445508,22,0.03489361
31.01.2023 ; 06:32:24,445510,22,0.03489361
31.01.2023 ; 06:32:24,445512,22,0.03489361
31.01.2023 ; 06:32:25,445514,22,0.03362058
31.01.2023 ; 06:32:25,445516,26,0.04065252
31.01.2023 ; 06:32:26,445518,24,0.03683519
31.01.2023 ; 06:32:26,445520,14,0.022146
31.01.2023 ; 06:32:26,445522,14,0.022146
31.01.2023 ; 06:32:26,445524,14,0.022146
31.01.2023 ; 06:32:26,445526,14,0.022146
31.01.2023 ; 06:32:27,445528,20,0.03050114
31.01.2023 ; 06:32:27,445530,19,0.03050114
31.01.2023 ; 06:32:28,445532,21,0.03223681
31.01.2023 ; 06:32:28,445534,23,0.03644403
31.01.2023 ; 06:32:28,445536,23,0.03644403
31.01.2023 ; 06:32:28,445538,23,0.03644403
31.01.2023 ; 06:32:28,445540,23,0.03644403
31.01.2023 ; 06:32:29,445542,17,0.02728385
31.01.2023 ; 06:32:29,445544,22,0.0336442
31.01.2023 ; 06:32:30,445546,17,0.02676477
31.01.2023 ; 06:32:30,445548,20,0.03061064
31.01.2023 ; 06:32:30,445550,20,0.03061064
31.01.2023 ; 06:32:30,445552,20,0.03061064
31.01.2023 ; 06:32:30,445554,20,0.03061064
31.01.2023 ; 06:32:31,445556,20,0.03067095
31.01.2023 ; 06:32:31,445558,21,0.03207466
31.01.2023 ; 06:32:32,445560,21,0.03346691
31.01.2023 ; 06:32:32,445562,17,0.03346691
31.01.2023 ; 06:32:32,445564,17,0.03346691
31.01.2023 ; 06:32:32,445566,17,0.03346691
31.01.2023 ; 06:32:32,445568,17,0.03346691
31.01.2023 ; 06:32:33,445570,23,0.03518866
31.01.2023 ; 06:32:33,445572,24,0.03809513
31.01.2023 ; 06:32:34,445574,17,0.02676706
31.01.2023 ; 06:32:34,445576,17,0.02676706
31.01.2023 ; 06:32:34,445578,17,0.02676706
31.01.2023 ; 06:32:34,445580,17,0.02676706
31.01.2023 ; 06:32:34,445582,17,0.02676706
31.01.2023 ; 06:32:35,445584,20,0.0307504
31.01.2023 ; 06:32:35,445586,20,0.03103249
31.01.2023 ; 06:32:36,445588,19,0.03040385
31.01.2023 ; 06:32:36,445590,23,0.03578251
31.01.2023 ; 06:32:36,445592,23,0.03578251
31.01.2023 ; 06:32:36,445594,23,0.03578251
31.01.2023 ; 06:32:36,445596,23,0.03578251
31.01.2023 ; 06:32:37,445598,24,0.03765222
31.01.2023 ; 06:32:37,445600,17,0.03765222
31.01.2023 ; 06:32:38,445602,25,0.03886167
31.01.2023 ; 06:32:38,445604,21,0.03267621
31.01.2023 ; 06:32:38,445606,21,0.03267621
31.01.2023 ; 06:32:38,445608,21,0.03267621
31.01.2023 ; 06:32:38,445610,21,0.03267621
31.01.2023 ; 06:32:39,445612,21,0.03243489
31.01.2023 ; 06:32:39,445614,21,0.03240769
31.01.2023 ; 06:32:40,445616,20,0.03180161
31.01.2023 ; 06:32:40,445618,20,0.03111723
31.01.2023 ; 06:32:40,445620,20,0.03111723
31.01.2023 ; 06:32:40,445622,20,0.03111723
31.01.2023 ; 06:32:40,445624,20,0.03111723
31.01.2023 ; 06:32:41,445626,23,0.03615312
31.01.2023 ; 06:32:41,445628,22,0.03373013
31.01.2023 ; 06:32:42,445630,24,0.03795983
31.01.2023 ; 06:32:42,445632,18,0.03795983
31.01.2023 ; 06:32:42,445634,18,0.03795983
31.01.2023 ; 06:32:42,445636,18,0.03795983
31.01.2023 ; 06:32:42,445638,18,0.03795983
31.01.2023 ; 06:32:43,445640,19,0.02904201
31.01.2023 ; 06:32:43,445642,22,0.03399374
31.01.2023 ; 06:32:44,445644,22,0.03447029
31.01.2023 ; 06:32:44,445646,16,0.03447029
31.01.2023 ; 06:32:44,445648,16,0.03447029
31.01.2023 ; 06:32:44,445650,16,0.03447029
31.01.2023 ; 06:32:44,445652,16,0.03447029
31.01.2023 ; 06:32:45,445654,19,0.02913194
31.01.2023 ; 06:32:45,445656,19,0.03006917
31.01.2023 ; 06:32:46,445658,22,0.03423598
31.01.2023 ; 06:32:46,445660,21,0.03340981
31.01.2023 ; 06:32:46,445662,21,0.03340981
31.01.2023 ; 06:32:46,445664,21,0.03340981
31.01.2023 ; 06:32:46,445666,21,0.03340981
31.01.2023 ; 06:32:47,445668,20,0.03160844
31.01.2023 ; 06:32:47,445670,18,0.02871126
31.01.2023 ; 06:32:48,445672,20,0.03121059
31.01.2023 ; 06:32:48,445674,19,0.03008994
31.01.2023 ; 06:32:48,445676,19,0.03008994
31.01.2023 ; 06:32:48,445678,19,0.03008994
31.01.2023 ; 06:32:48,445680,19,0.03008994
31.01.2023 ; 06:32:49,445682,23,0.03623759
31.01.2023 ; 06:32:49,445684,23,0.03621658
31.01.2023 ; 06:32:50,445686,21,0.03338249
31.01.2023 ; 06:32:50,445688,18,0.02792641
31.01.2023 ; 06:32:50,445690,18,0.02792641
31.01.2023 ; 06:32:50,445692,18,0.02792641
31.01.2023 ; 06:32:50,445694,18,0.02792641
31.01.2023 ; 06:32:51,445696,16,0.02516553
31.01.2023 ; 06:32:51,445698,25,0.03918266
31.01.2023 ; 06:32:52,445700,20,0.03150555
31.01.2023 ; 06:32:52,445702,20,0.03116236
31.01.2023 ; 06:32:52,445704,20,0.03116236
31.01.2023 ; 06:32:52,445706,20,0.03116236
31.01.2023 ; 06:32:52,445708,20,0.03116236
31.01.2023 ; 06:32:53,445710,20,0.03123986
31.01.2023 ; 06:32:53,445712,23,0.0364139
31.01.2023 ; 06:32:54,445714,22,0.03497832
31.01.2023 ; 06:32:54,445716,18,0.02857891
31.01.2023 ; 06:32:54,445718,18,0.02857891
31.01.2023 ; 06:32:54,445720,18,0.02857891
31.01.2023 ; 06:32:54,445722,18,0.02857891
31.01.2023 ; 06:32:55,445724,22,0.03458929
31.01.2023 ; 06:32:55,445726,19,0.02890665
31.01.2023 ; 06:32:56,445728,20,0.0306717
31.01.2023 ; 06:32:56,445730,17,0.02606361
31.01.2023 ; 06:32:56,445732,17,0.02606361
31.01.2023 ; 06:32:56,445734,17,0.02606361
31.01.2023 ; 06:32:56,445736,17,0.02606361
31.01.2023 ; 06:32:57,445738,23,0.03585981
31.01.2023 ; 06:32:57,445740,21,0.03585981
31.01.2023 ; 06:32:58,445742,25,0.03946313
31.01.2023 ; 06:32:58,445744,24,0.03689323
31.01.2023 ; 06:32:58,445746,24,0.03689323
31.01.2023 ; 06:32:58,445748,24,0.03689323
31.01.2023 ; 06:32:58,445750,24,0.03689323
31.01.2023 ; 06:32:59,445752,14,0.02183873
31.01.2023 ; 06:32:59,445754,21,0.03339735
31.01.2023 ; 06:33:00,445756,17,0.0265372
31.01.2023 ; 06:33:00,445758,16,0.02562654
31.01.2023 ; 06:33:00,445760,16,0.02562654
31.01.2023 ; 06:33:00,445762,16,0.02562654
31.01.2023 ; 06:33:00,445764,16,0.02562654
31.01.2023 ; 06:33:01,445766,21,0.03288727
31.01.2023 ; 06:33:01,445768,18,0.02821607
31.01.2023 ; 06:33:02,445770,18,0.0285704
31.01.2023 ; 06:33:02,445772,15,0.0285704
31.01.2023 ; 06:33:02,445774,15,0.0285704
31.01.2023 ; 06:33:02,445776,15,0.0285704
31.01.2023 ; 06:33:02,445778,15,0.0285704
31.01.2023 ; 06:33:03,445780,19,0.02898792
31.01.2023 ; 06:33:03,445782,14,0.02209993
31.01.2023 ; 06:33:04,445784,22,0.03500032
31.01.2023 ; 06:33:04,445786,28,0.03500032
31.01.2023 ; 06:33:04,445788,28,0.03500032
31.01.2023 ; 06:33:04,445790,28,0.03500032
31.01.2023 ; 06:33:04,445792,28,0.03500032
31.01.2023 ; 06:33:05,445794,14,0.02264293
31.01.2023 ; 06:33:05,445796,20,0.0307341
31.01.2023 ; 06:33:06,445798,25,0.03853817
31.01.2023 ; 06:33:06,445800,25,0.0392566
31.01.2023 ; 06:33:06,445802,25,0.0392566
31.01.2023 ; 06:33:06,445804,25,0.0392566
31.01.2023 ; 06:33:06,445806,25,0.0392566
31.01.2023 ; 06:33:07,445808,22,0.03380919
31.01.2023 ; 06:33:07,445810,20,0.03056506
31.01.2023 ; 06:33:08,445812,20,0.0318109
31.01.2023 ; 06:33:08,445814,23,0.03549245
31.01.2023 ; 06:33:08,445816,23,0.03549245
31.01.2023 ; 06:33:08,445818,23,0.03549245
31.01.2023 ; 06:33:08,445820,23,0.03549245
31.01.2023 ; 06:33:09,445822,22,0.03378937
31.01.2023 ; 06:33:09,445824,15,0.03378937
31.01.2023 ; 06:33:10,445826,21,0.03342566
31.01.2023 ; 06:33:10,445828,20,0.03147712
31.01.2023 ; 06:33:10,445830,20,0.03147712
31.01.2023 ; 06:33:10,445832,20,0.03147712
31.01.2023 ; 06:33:10,445834,20,0.03147712
31.01.2023 ; 06:33:11,445836,21,0.03205897
31.01.2023 ; 06:33:11,445838,17,0.02733648
31.01.2023 ; 06:33:12,445840,20,0.03163156
31.01.2023 ; 06:33:12,445842,29,0.03163156
31.01.2023 ; 06:33:12,445844,29,0.03163156
31.01.2023 ; 06:33:12,445846,29,0.03163156
31.01.2023 ; 06:33:12,445848,29,0.03163156
31.01.2023 ; 06:33:13,445850,20,0.03137868
31.01.2023 ; 06:33:13,445852,20,0.03170129
31.01.2023 ; 06:33:14,445854,22,0.03514734
31.01.2023 ; 06:33:14,445856,18,0.03514734
31.01.2023 ; 06:33:14,445858,18,0.03514734
31.01.2023 ; 06:33:14,445860,18,0.03514734
31.01.2023 ; 06:33:14,445862,18,0.03514734
31.01.2023 ; 06:33:15,445864,20,0.03081331
31.01.2023 ; 06:33:15,445866,26,0.0400185
31.01.2023 ; 06:33:16,445868,22,0.03376611
31.01.2023 ; 06:33:16,445870,24,0.03778822
31.01.2023 ; 06:33:16,445872,24,0.03778822
31.01.2023 ; 06:33:16,445874,24,0.03778822
31.01.2023 ; 06:33:16,445876,24,0.03778822
31.01.2023 ; 06:33:17,445878,22,0.03427091
31.01.2023 ; 06:33:17,445880,24,0.03789215
31.01.2023 ; 06:33:18,445882,22,0.03505525
31.01.2023 ; 06:33:18,445884,18,0.02808463
31.01.2023 ; 06:33:18,445886,18,0.02808463
31.01.2023 ; 06:33:18,445888,18,0.02808463
31.01.2023 ; 06:33:18,445890,18,0.02808463
31.01.2023 ; 06:33:19,445892,21,0.03260526
31.01.2023 ; 06:33:19,445894,19,0.03260526
31.01.2023 ; 06:33:20,445896,22,0.03470188
31.01.2023 ; 06:33:20,445898,20,0.03052437
31.01.2023 ; 06:33:20,445900,20,0.03052437
31.01.2023 ; 06:33:20,445902,20,0.03052437
31.01.2023 ; 06:33:20,445904,20,0.03052437
31.01.2023 ; 06:33:21,445906,17,0.02644567
31.01.2023 ; 06:33:21,445908,20,0.03152863
31.01.2023 ; 06:33:22,445910,18,0.02814402
31.01.2023 ; 06:33:22,445912,19,0.02814402
31.01.2023 ; 06:33:22,445914,19,0.02814402
31.01.2023 ; 06:33:22,445916,19,0.02814402
31.01.2023 ; 06:33:22,445918,19,0.02814402
31.01.2023 ; 06:33:23,445920,27,0.0417185
31.01.2023 ; 06:33:23,445922,24,0.03740593
31.01.2023 ; 06:33:24,445924,21,0.03240005
31.01.2023 ; 06:33:24,445926,17,0.03240005
31.01.2023 ; 06:33:24,445928,17,0.03240005
31.01.2023 ; 06:33:24,445930,17,0.03240005
31.01.2023 ; 06:33:24,445932,17,0.03240005
31.01.2023 ; 06:33:25,445934,20,0.03197865
31.01.2023 ; 06:33:25,445936,22,0.03472425
31.01.2023 ; 06:33:26,445938,19,0.02984635
31.01.2023 ; 06:33:26,445940,18,0.0277499
31.01.2023 ; 06:33:26,445942,18,0.0277499
31.01.2023 ; 06:33:26,445944,18,0.0277499
31.01.2023 ; 06:33:26,445946,18,0.0277499
31.01.2023 ; 06:33:27,445948,22,0.0343045
31.01.2023 ; 06:33:27,445950,18,0.0343045
31.01.2023 ; 06:33:28,445952,16,0.02508628
31.01.2023 ; 06:33:28,445954,17,0.02691408
31.01.2023 ; 06:33:28,445956,17,0.02691408
31.01.2023 ; 06:33:28,445958,17,0.02691408
31.01.2023 ; 06:33:28,445960,17,0.02691408
31.01.2023 ; 06:33:29,445962,16,0.02498589
31.01.2023 ; 06:33:29,445964,19,0.02977844
31.01.2023 ; 06:33:30,445966,20,0.03133763
31.01.2023 ; 06:33:30,445968,20,0.03098946
31.01.2023 ; 06:33:30,445970,20,0.03098946
31.01.2023 ; 06:33:30,445972,20,0.03098946
31.01.2023 ; 06:33:30,445974,20,0.03098946
31.01.2023 ; 06:33:31,445976,22,0.03464799
31.01.2023 ; 06:33:31,445978,20,0.03153538
31.01.2023 ; 06:33:32,445980,24,0.03782852
31.01.2023 ; 06:33:32,445982,17,0.03782852
31.01.2023 ; 06:33:32,445984,17,0.03782852
31.01.2023 ; 06:33:32,445986,17,0.03782852
31.01.2023 ; 06:33:32,445988,17,0.03782852
31.01.2023 ; 06:33:33,445990,20,0.03118549
31.01.2023 ; 06:33:33,445992,17,0.02672885
31.01.2023 ; 06:33:34,445994,21,0.03212687
31.01.2023 ; 06:33:34,445996,20,0.03162348
31.01.2023 ; 06:33:34,445998,20,0.03162348
31.01.2023 ; 06:33:34,446000,20,0.03162348
31.01.2023 ; 06:33:34,446002,20,0.03162348
31.01.2023 ; 06:33:35,446004,24,0.0371904
31.01.2023 ; 06:33:35,446006,17,0.0371904
31.01.2023 ; 06:33:36,446008,18,0.02865574
31.01.2023 ; 06:33:36,446010,23,0.03517184
31.01.2023 ; 06:33:36,446012,23,0.03517184
31.01.2023 ; 06:33:36,446014,23,0.03517184
31.01.2023 ; 06:33:36,446016,23,0.03517184
31.01.2023 ; 06:33:37,446018,21,0.03301491
31.01.2023 ; 06:33:37,446020,19,0.03301491
31.01.2023 ; 06:33:38,446022,18,0.02886355
31.01.2023 ; 06:33:38,446024,21,0.0320844
31.01.2023 ; 06:33:38,446026,21,0.0320844
31.01.2023 ; 06:33:38,446028,21,0.0320844
31.01.2023 ; 06:33:38,446030,21,0.0320844
31.01.2023 ; 06:33:39,446032,18,0.02860931
31.01.2023 ; 06:33:39,446034,22,0.03505185
31.01.2023 ; 06:33:40,446036,19,0.02891482
31.01.2023 ; 06:33:40,446038,18,0.02891482
31.01.2023 ; 06:33:40,446040,18,0.02891482
31.01.2023 ; 06:33:40,446042,18,0.02891482
31.01.2023 ; 06:33:40,446044,18,0.02891482
31.01.2023 ; 06:33:41,446046,18,0.0282533
31.01.2023 ; 06:33:41,446048,23,0.03522931
31.01.2023 ; 06:33:42,446050,24,0.03735533
31.01.2023 ; 06:33:42,446052,20,0.03735533
31.01.2023 ; 06:33:42,446054,20,0.03735533
31.01.2023 ; 06:33:42,446056,20,0.03735533
31.01.2023 ; 06:33:42,446058,20,0.03735533
31.01.2023 ; 06:33:43,446060,18,0.0270551
31.01.2023 ; 06:33:43,446062,20,0.03071327
31.01.2023 ; 06:33:44,446064,19,0.03010942
31.01.2023 ; 06:33:44,446066,21,0.03246643
31.01.2023 ; 06:33:44,446068,21,0.03246643
31.01.2023 ; 06:33:44,446070,21,0.03246643
31.01.2023 ; 06:33:44,446072,21,0.03246643
31.01.2023 ; 06:33:45,446074,23,0.0357204
31.01.2023 ; 06:33:45,446076,22,0.03501819
31.01.2023 ; 06:33:46,446078,22,0.03457187
31.01.2023 ; 06:33:46,446080,21,0.03293152
31.01.2023 ; 06:33:46,446082,21,0.03293152
31.01.2023 ; 06:33:46,446084,21,0.03293152
31.01.2023 ; 06:33:46,446086,21,0.03293152
31.01.2023 ; 06:33:47,446088,20,0.03049809
31.01.2023 ; 06:33:47,446090,20,0.03049809
31.01.2023 ; 06:33:48,446092,21,0.03356214
31.01.2023 ; 06:33:48,446094,21,0.03297967
31.01.2023 ; 06:33:48,446096,21,0.03297967
31.01.2023 ; 06:33:48,446098,21,0.03297967
31.01.2023 ; 06:33:48,446100,21,0.03297967
31.01.2023 ; 06:33:49,446102,23,0.03637993
31.01.2023 ; 06:33:49,446104,22,0.03382229
31.01.2023 ; 06:33:50,446106,20,0.03068803
31.01.2023 ; 06:33:50,446108,20,0.03119917
31.01.2023 ; 06:33:50,446110,20,0.03119917
31.01.2023 ; 06:33:50,446112,20,0.03119917
31.01.2023 ; 06:33:50,446114,20,0.03119917
31.01.2023 ; 06:33:51,446116,16,0.0251158
31.01.2023 ; 06:33:51,446118,21,0.03246393
31.01.2023 ; 06:33:52,446120,19,0.03028007
31.01.2023 ; 06:33:52,446122,20,0.03028007
31.01.2023 ; 06:33:52,446124,20,0.03028007
31.01.2023 ; 06:33:52,446126,20,0.03028007
31.01.2023 ; 06:33:52,446128,20,0.03028007
31.01.2023 ; 06:33:53,446130,19,0.0298781
31.01.2023 ; 06:33:53,446132,18,0.02887818
31.01.2023 ; 06:33:54,446134,20,0.03061017
31.01.2023 ; 06:33:54,446136,22,0.03359694
31.01.2023 ; 06:33:54,446138,22,0.03359694
31.01.2023 ; 06:33:54,446140,22,0.03359694
31.01.2023 ; 06:33:54,446142,22,0.03359694
31.01.2023 ; 06:33:55,446144,18,0.02773052
31.01.2023 ; 06:33:55,446146,20,0.03063827
31.01.2023 ; 06:33:56,446148,17,0.02673967
31.01.2023 ; 06:33:56,446150,21,0.03211489
31.01.2023 ; 06:33:56,446152,21,0.03211489
31.01.2023 ; 06:33:56,446154,21,0.03211489
31.01.2023 ; 06:33:56,446156,21,0.03211489
31.01.2023 ; 06:33:57,446158,19,0.02970681
31.01.2023 ; 06:33:57,446160,23,0.02970681
31.01.2023 ; 06:33:58,446162,22,0.03358694
31.01.2023 ; 06:33:58,446164,25,0.03973282
31.01.2023 ; 06:33:58,446166,25,0.03973282
31.01.2023 ; 06:33:58,446168,25,0.03973282
31.01.2023 ; 06:33:58,446170,25,0.03973282
31.01.2023 ; 06:33:59,446172,9,0.01344802
31.01.2023 ; 06:33:59,446174,11,0.01656404
31.01.2023 ; 06:34:00,446176,17,0.02637963
31.01.2023 ; 06:34:00,446178,18,0.02774155
31.01.2023 ; 06:34:00,446180,18,0.02774155
31.01.2023 ; 06:34:00,446182,18,0.02774155
31.01.2023 ; 06:34:00,446184,18,0.02774155
31.01.2023 ; 06:34:01,446186,17,0.0264431
31.01.2023 ; 06:34:01,446188,22,0.03410299
31.01.2023 ; 06:34:02,446190,17,0.0259019
31.01.2023 ; 06:34:02,446192,20,0.0259019
31.01.2023 ; 06:34:02,446194,20,0.0259019
31.01.2023 ; 06:34:02,446196,20,0.0259019
31.01.2023 ; 06:34:02,446198,20,0.0259019
31.01.2023 ; 06:34:03,446200,21,0.03280576
31.01.2023 ; 06:34:03,446202,21,0.03337974
31.01.2023 ; 06:34:04,446204,22,0.0338698
31.01.2023 ; 06:34:04,446206,24,0.0370726
31.01.2023 ; 06:34:04,446208,24,0.0370726
31.01.2023 ; 06:34:04,446210,24,0.0370726
31.01.2023 ; 06:34:04,446212,24,0.0370726
31.01.2023 ; 06:34:05,446214,24,0.0374152
31.01.2023 ; 06:34:05,446216,31,0.0374152
31.01.2023 ; 06:34:06,446218,26,0.04109137
31.01.2023 ; 06:34:06,446220,26,0.03925949
31.01.2023 ; 06:34:06,446222,26,0.03925949
31.01.2023 ; 06:34:06,446224,26,0.03925949
31.01.2023 ; 06:34:06,446226,26,0.03925949
31.01.2023 ; 06:34:07,446228,19,0.02937507
31.01.2023 ; 06:34:07,446230,20,0.02937507
31.01.2023 ; 06:34:08,446232,19,0.02993902
31.01.2023 ; 06:34:08,446234,22,0.03443873
31.01.2023 ; 06:34:08,446236,22,0.03443873
31.01.2023 ; 06:34:08,446238,22,0.03443873
31.01.2023 ; 06:34:08,446240,22,0.03443873
31.01.2023 ; 06:34:09,446242,15,0.02392435
31.01.2023 ; 06:34:09,446244,22,0.03362353
31.01.2023 ; 06:34:10,446246,19,0.0302281
31.01.2023 ; 06:34:10,446248,18,0.0302281
31.01.2023 ; 06:34:10,446250,18,0.0302281
31.01.2023 ; 06:34:10,446252,18,0.0302281
31.01.2023 ; 06:34:10,446254,18,0.0302281
31.01.2023 ; 06:34:11,446256,20,0.03117424
31.01.2023 ; 06:34:11,446258,21,0.03241887
31.01.2023 ; 06:34:12,446260,20,0.03116308
31.01.2023 ; 06:34:12,446262,25,0.03116308
31.01.2023 ; 06:34:12,446264,25,0.03116308
31.01.2023 ; 06:34:12,446266,25,0.03116308
31.01.2023 ; 06:34:12,446268,25,0.03116308
31.01.2023 ; 06:34:13,446270,16,0.0254387
31.01.2023 ; 06:34:13,446272,24,0.0372597
31.01.2023 ; 06:34:14,446274,18,0.02752447
31.01.2023 ; 06:34:14,446276,23,0.0366393
31.01.2023 ; 06:34:14,446278,23,0.0366393
31.01.2023 ; 06:34:14,446280,23,0.0366393
31.01.2023 ; 06:34:14,446282,23,0.0366393
31.01.2023 ; 06:34:15,446284,22,0.03420895
31.01.2023 ; 06:34:15,446286,18,0.02846853
31.01.2023 ; 06:34:16,446288,19,0.0291853
31.01.2023 ; 06:34:16,446290,23,0.03582079
31.01.2023 ; 06:34:16,446292,23,0.03582079
31.01.2023 ; 06:34:16,446294,23,0.03582079
31.01.2023 ; 06:34:16,446296,23,0.03582079
31.01.2023 ; 06:34:17,446298,24,0.03796587
31.01.2023 ; 06:34:17,446300,23,0.03796587
31.01.2023 ; 06:34:18,446302,21,0.03255215
31.01.2023 ; 06:34:18,446304,25,0.03856516
31.01.2023 ; 06:34:18,446306,25,0.03856516
31.01.2023 ; 06:34:18,446308,25,0.03856516
31.01.2023 ; 06:34:18,446310,25,0.03856516
31.01.2023 ; 06:34:19,446312,18,0.02871363
31.01.2023 ; 06:34:19,446314,17,0.02669948
31.01.2023 ; 06:34:20,446316,20,0.03162184
31.01.2023 ; 06:34:20,446318,21,0.03236858
31.01.2023 ; 06:34:20,446320,21,0.03236858
31.01.2023 ; 06:34:20,446322,21,0.03236858
31.01.2023 ; 06:34:20,446324,21,0.03236858
31.01.2023 ; 06:34:21,446326,22,0.03386951
31.01.2023 ; 06:34:21,446328,18,0.02822253
31.01.2023 ; 06:34:22,446330,21,0.03213935
31.01.2023 ; 06:34:22,446332,17,0.03213935
31.01.2023 ; 06:34:22,446334,17,0.03213935
31.01.2023 ; 06:34:22,446336,17,0.03213935
31.01.2023 ; 06:34:22,446338,17,0.03213935
31.01.2023 ; 06:34:23,446340,18,0.02817544
31.01.2023 ; 06:34:23,446342,24,0.03749541
31.01.2023 ; 06:34:24,446344,25,0.03849988
31.01.2023 ; 06:34:24,446346,22,0.03849988
31.01.2023 ; 06:34:24,446348,22,0.03849988
31.01.2023 ; 06:34:24,446350,22,0.03849988
31.01.2023 ; 06:34:24,446352,22,0.03849988
31.01.2023 ; 06:34:25,446354,25,0.03901515
31.01.2023 ; 06:34:25,446356,20,0.03080661
31.01.2023 ; 06:34:26,446358,20,0.03047619
31.01.2023 ; 06:34:26,446360,24,0.03710584
31.01.2023 ; 06:34:26,446362,24,0.03710584
31.01.2023 ; 06:34:26,446364,24,0.03710584
31.01.2023 ; 06:34:26,446366,24,0.03710584
31.01.2023 ; 06:34:27,446368,21,0.03347013
31.01.2023 ; 06:34:27,446370,20,0.03138731
31.01.2023 ; 06:34:28,446372,24,0.03679991
31.01.2023 ; 06:34:28,446374,17,0.02703081
31.01.2023 ; 06:34:28,446376,17,0.02703081
31.01.2023 ; 06:34:28,446378,17,0.02703081
31.01.2023 ; 06:34:28,446380,17,0.02703081
31.01.2023 ; 06:34:29,446382,24,0.03785595
31.01.2023 ; 06:34:29,446384,21,0.03785595
31.01.2023 ; 06:34:30,446386,21,0.03338726
31.01.2023 ; 06:34:30,446388,15,0.02287084
31.01.2023 ; 06:34:30,446390,15,0.02287084
31.01.2023 ; 06:34:30,446392,15,0.02287084
31.01.2023 ; 06:34:30,446394,15,0.02287084
31.01.2023 ; 06:34:31,446396,22,0.03405777
31.01.2023 ; 06:34:31,446398,21,0.0326808
31.01.2023 ; 06:34:32,446400,27,0.04169513
31.01.2023 ; 06:34:32,446402,22,0.03456361
31.01.2023 ; 06:34:32,446404,22,0.03456361
31.01.2023 ; 06:34:32,446406,22,0.03456361
31.01.2023 ; 06:34:32,446408,22,0.03456361
31.01.2023 ; 06:34:33,446410,23,0.03575972
31.01.2023 ; 06:34:33,446412,20,0.03076388
31.01.2023 ; 06:34:34,446414,21,0.03342101
31.01.2023 ; 06:34:34,446416,24,0.03342101
31.01.2023 ; 06:34:34,446418,24,0.03342101
31.01.2023 ; 06:34:34,446420,24,0.03342101
31.01.2023 ; 06:34:34,446422,24,0.03342101
31.01.2023 ; 06:34:35,446424,24,0.03731867
31.01.2023 ; 06:34:35,446426,18,0.02774649
31.01.2023 ; 06:34:36,446428,21,0.03308572
31.01.2023 ; 06:34:36,446430,14,0.03308572
31.01.2023 ; 06:34:36,446432,14,0.03308572
31.01.2023 ; 06:34:36,446434,14,0.03308572
31.01.2023 ; 06:34:36,446436,14,0.03308572
31.01.2023 ; 06:34:37,446438,22,0.03394385
31.01.2023 ; 06:34:37,446440,21,0.03324285
31.01.2023 ; 06:34:38,446442,19,0.02937225
31.01.2023 ; 06:34:38,446444,18,0.02768711
31.01.2023 ; 06:34:38,446446,18,0.02768711
31.01.2023 ; 06:34:38,446448,18,0.02768711
31.01.2023 ; 06:34:38,446450,18,0.02768711
31.01.2023 ; 06:34:39,446452,23,0.03539091
31.01.2023 ; 06:34:39,446454,17,0.03539091
31.01.2023 ; 06:34:40,446456,21,0.03303044
31.01.2023 ; 06:34:40,446458,21,0.03241629
31.01.2023 ; 06:34:40,446460,21,0.03241629
31.01.2023 ; 06:34:40,446462,21,0.03241629
31.01.2023 ; 06:34:40,446464,21,0.03241629
